year,Km_travelled,fuel_type,city,assembly,engine,body_type,interior_scores,exterior_scores,comfort_scores,company,price
2013,38000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.34
2003,186000,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.15
1997,10000,0.0,2.0,0.0,1300,8.0,1.0,1.0,1.0,37.0,0.06
2014,155000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.34
2014,95000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.3
2022,23000,5.0,2.0,1.0,1300,8.0,0.0,2.0,1.0,39.0,0.46
2007,150000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.17
2021,83000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.43
1996,250000,1.0,1.0,0.0,3000,7.0,2.0,1.0,1.0,39.0,0.39
2025,8000,2.0,0.0,1.0,1500,7.0,0.0,0.0,2.0,14.0,1.2
2019,61267,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.64
2004,224000,1.0,0.0,0.0,3000,7.0,2.0,2.0,0.0,39.0,0.88
2024,26000,5.0,0.0,1.0,1500,8.0,1.0,1.0,2.0,39.0,0.59
2020,71000,5.0,0.0,1.0,3470,4.0,0.0,0.0,0.0,23.0,0.8
2006,102996,5.0,2.0,1.0,2400,8.0,2.0,1.0,2.0,39.0,0.33
2022,44000,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.51
2005,175000,5.0,0.0,0.0,1300,8.0,2.0,1.0,1.0,39.0,0.29
2020,89000,5.0,3.0,0.0,2700,7.0,1.0,0.0,0.0,39.0,2.75
2006,85000,5.0,1.0,0.0,1000,8.0,2.0,1.0,1.0,39.0,0.22
2017,110000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.38
2018,93000,5.0,0.0,0.0,1600,7.0,0.0,0.0,0.0,28.0,0.96
2024,65000,5.0,1.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,0.89
2021,125000,5.0,1.0,1.0,1300,8.0,2.0,2.0,2.0,39.0,0.41
2006,95000,5.0,2.0,1.0,1300,8.0,2.0,1.0,1.0,37.0,0.1
1997,300000,5.0,1.0,0.0,2700,7.0,1.0,1.0,1.0,39.0,0.32
2006,110000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.15
2018,90000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.49
2013,137000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.36
2019,50000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.57
2024,28000,2.0,1.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,1.15
2015,109000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.34
2003,122000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.14
2003,193000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,37.0,0.14
2021,47000,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.68
2015,140000,2.0,2.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.42
2016,58000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.4
2018,90000,5.0,2.0,1.0,1500,4.0,0.0,1.0,2.0,15.0,0.4
2021,64000,5.0,0.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.72
2020,38168,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.62
2020,73619,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.57
2020,6636,5.0,3.0,0.0,1000,2.0,2.0,2.0,2.0,39.0,0.56
2013,130000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.34
2016,241000,2.0,4.0,0.0,1500,3.0,0.0,1.0,2.0,39.0,0.43
2010,90000,5.0,2.0,0.0,1800,8.0,0.0,1.0,0.0,28.0,1.2
1996,100000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.09
2017,95000,5.0,0.0,0.0,1800,8.0,2.0,2.0,0.0,0.0,1.3
2021,43000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.39
2016,86000,5.0,0.0,0.0,3000,8.0,2.0,2.0,0.0,0.0,1.19
2005,176500,5.0,2.0,1.0,1600,8.0,2.0,0.0,1.0,15.0,0.2
2001,909999,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.07
2016,70000,5.0,1.0,1.0,1600,8.0,2.0,2.0,1.0,39.0,0.46
2015,180000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.32
2012,187000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.31
2007,120000,5.0,2.0,0.0,1500,8.0,1.0,2.0,2.0,39.0,0.34
2019,56000,5.0,0.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.55
2006,198000,5.0,0.0,0.0,1600,8.0,2.0,0.0,1.0,15.0,0.23
2018,82000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.56
2012,120000,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.28
2015,167000,2.0,0.0,0.0,1500,8.0,1.0,2.0,2.0,15.0,0.46
2016,65000,5.0,1.0,0.0,5700,7.0,2.0,2.0,0.0,25.0,4.6
2019,65000,2.0,0.0,0.0,1500,2.0,1.0,1.0,2.0,15.0,0.69
1990,102000,5.0,0.0,0.0,1000,8.0,2.0,2.0,2.0,5.0,0.03
2020,79081,5.0,3.0,1.0,2000,7.0,2.0,0.0,0.0,17.0,0.64
2022,9400,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.78
2018,83600,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.44
2021,65390,5.0,1.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.47
2016,91108,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.49
2021,56000,5.0,1.0,1.0,2000,7.0,0.0,0.0,0.0,17.0,0.7
2022,43481,5.0,0.0,1.0,2000,8.0,2.0,2.0,0.0,17.0,0.62
2021,46000,5.0,1.0,1.0,1600,8.0,2.0,2.0,1.0,39.0,0.56
2017,183857,5.0,1.0,1.0,1500,4.0,0.0,1.0,2.0,15.0,0.41
2022,59500,5.0,0.0,1.0,1600,8.0,2.0,2.0,1.0,39.0,0.6
2021,33802,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.67
2016,75000,5.0,0.0,0.0,5700,7.0,2.0,2.0,0.0,25.0,5.3
2021,88064,5.0,4.0,1.0,1000,6.0,1.0,1.0,2.0,3.0,0.22
2016,111405,5.0,1.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.35
2020,62000,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.61
2005,65000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,30.0,0.17
2012,239000,5.0,1.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.31
2016,147800,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.32
2017,124000,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.49
2013,98000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.38
2018,47000,5.0,2.0,1.0,1500,4.0,0.0,1.0,2.0,15.0,0.41
2015,44800,2.0,2.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.53
2018,71000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.46
2013,160000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.26
2015,100000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.3
2015,136000,5.0,1.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.34
2013,73000,2.0,2.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.41
2019,96000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.34
2014,142505,5.0,2.0,0.0,1800,8.0,2.0,2.0,2.0,15.0,0.33
2014,120000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.35
2001,110,5.0,2.0,0.0,3000,8.0,2.0,1.0,2.0,39.0,0.44
2009,82000,5.0,2.0,0.0,1800,8.0,2.0,2.0,0.0,28.0,0.45
2025,15000,2.0,1.0,1.0,1600,8.0,0.0,0.0,0.0,17.0,0.95
2015,133787,5.0,2.0,0.0,2400,7.0,0.0,1.0,0.0,15.0,0.43
2011,235296,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.25
2022,53000,5.0,1.0,1.0,1598,8.0,2.0,2.0,1.0,39.0,0.58
2021,100000,2.0,2.0,0.0,1800,2.0,2.0,2.0,0.0,39.0,0.62
2016,120869,5.0,2.0,1.0,1800,8.0,2.0,1.0,2.0,15.0,0.45
2017,90845,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.45
2014,128000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.29
2022,48000,5.0,2.0,1.0,2000,2.0,0.0,2.0,2.0,23.0,0.59
2019,100290,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.57
2012,53625,5.0,0.0,0.0,660,3.0,2.0,2.0,1.0,30.0,0.21
2015,130000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.38
2006,134000,5.0,1.0,0.0,1500,8.0,2.0,1.0,1.0,15.0,0.18
2011,110990,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.26
2021,21500,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.73
2005,215000,5.0,2.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.17
2020,25173,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.49
2015,80000,5.0,4.0,1.0,800,6.0,2.0,2.0,2.0,37.0,0.17
2011,140000,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.23
2023,20000,5.0,0.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,0.9
2010,50000,5.0,1.0,1.0,800,6.0,2.0,2.0,2.0,37.0,0.09
2018,72000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.52
2022,71000,5.0,1.0,1.0,1800,8.0,0.0,0.0,2.0,39.0,0.7
2023,58000,5.0,1.0,1.0,2000,8.0,2.0,2.0,0.0,17.0,0.61
2010,143560,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.26
2022,52000,5.0,0.0,1.0,1300,8.0,0.0,2.0,1.0,39.0,0.45
2020,58000,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.65
2018,112000,1.0,1.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.32
2017,68514,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.55
2012,138000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.27
2022,61201,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.66
2022,71000,5.0,2.0,1.0,1000,6.0,1.0,1.0,2.0,3.0,0.22
2022,25696,5.0,1.0,1.0,2500,8.0,0.0,0.0,0.0,17.0,0.93
2020,58091,5.0,1.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.59
2018,87000,2.0,0.0,0.0,1500,2.0,1.0,1.0,2.0,15.0,0.67
2022,64900,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.69
2022,39000,5.0,2.0,1.0,1200,2.0,1.0,2.0,2.0,31.0,0.48
2009,133091,5.0,1.0,0.0,660,8.0,2.0,2.0,2.0,15.0,0.2
2007,225000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.19
1976,100000,5.0,0.0,1.0,1500,8.0,2.0,1.0,2.0,39.0,0.07
2009,192000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.28
2013,140000,5.0,1.0,1.0,2700,7.0,2.0,1.0,0.0,39.0,0.67
2018,74000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.38
2010,250000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.28
2004,175964,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.08
2020,45000,5.0,0.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.42
2014,135000,5.0,2.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.28
2022,6600,5.0,1.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.76
2021,75000,5.0,1.0,1.0,1300,8.0,2.0,2.0,2.0,15.0,0.41
2023,13000,5.0,3.0,0.0,1000,7.0,2.0,2.0,2.0,30.0,0.68
2007,150000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.26
2011,120000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.29
2006,300000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.11
2020,75000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.57
2004,140454,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,29.0,0.02
2023,20890,5.0,1.0,1.0,2000,7.0,2.0,0.0,0.0,17.0,0.74
2018,77335,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.38
2021,34000,5.0,0.0,1.0,1500,7.0,2.0,0.0,2.0,6.0,0.44
2017,32676,5.0,3.0,0.0,2700,7.0,1.0,2.0,0.0,39.0,2.35
2013,95000,5.0,2.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.33
2021,42000,5.0,2.0,1.0,1300,8.0,0.0,2.0,1.0,39.0,0.41
2018,82000,5.0,1.0,1.0,1500,4.0,0.0,1.0,2.0,15.0,0.42
2012,143000,5.0,1.0,0.0,1800,8.0,2.0,2.0,0.0,28.0,0.74
2019,48000,2.0,0.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.75
2020,82000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.61
2020,175,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.54
2014,130000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.4
2021,74000,5.0,0.0,1.0,2500,8.0,0.0,0.0,0.0,17.0,0.86
2022,28500,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.74
2020,62349,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.41
2005,136700,5.0,1.0,1.0,1800,8.0,2.0,1.0,1.0,39.0,0.2
2020,96000,5.0,2.0,1.0,1500,8.0,1.0,1.0,2.0,15.0,0.4
2004,173000,2.0,1.0,0.0,1500,8.0,2.0,1.0,2.0,39.0,0.32
2010,200000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.21
2011,141300,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.27
2017,135000,5.0,2.0,1.0,1500,4.0,2.0,1.0,1.0,11.0,0.2
2012,175000,5.0,2.0,0.0,1600,7.0,2.0,1.0,1.0,8.0,0.39
2022,50000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.71
2016,60000,5.0,1.0,0.0,5700,7.0,2.0,2.0,0.0,25.0,4.65
2024,20000,5.0,1.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.56
2024,56000,2.0,0.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,1.07
2013,127000,5.0,2.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.29
2016,94000,5.0,1.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.04
2007,150000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.27
2018,135000,5.0,2.0,1.0,1300,3.0,2.0,2.0,2.0,11.0,0.16
2020,76000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.61
2026,80,4.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,19.0,1.09
2004,416000,5.0,1.0,1.0,1500,8.0,1.0,2.0,1.0,15.0,0.14
2010,90000,5.0,0.0,0.0,2400,7.0,2.0,1.0,2.0,39.0,0.56
2021,28400,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.45
2022,30479,5.0,1.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.5
2018,66000,2.0,1.0,0.0,1800,2.0,2.0,2.0,0.0,39.0,0.78
2017,134000,5.0,4.0,1.0,1500,4.0,0.0,1.0,2.0,15.0,0.41
2020,60000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.58
2020,43000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.6
2025,12797,2.0,1.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.88
2003,150000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,37.0,0.12
1988,140000,5.0,1.0,0.0,1500,8.0,2.0,2.0,1.0,15.0,0.13
2010,126000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.24
2008,70000,5.0,0.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.1
2017,73500,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.54
2009,35000,5.0,3.0,0.0,2000,8.0,2.0,2.0,0.0,39.0,0.23
2008,200000,5.0,1.0,0.0,2000,8.0,1.0,2.0,1.0,39.0,0.3
2014,174000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.34
2012,75000,1.0,0.0,0.0,1500,8.0,1.0,2.0,2.0,30.0,0.55
2024,12000,2.0,0.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,1.15
1989,30000,1.0,1.0,0.0,2500,7.0,2.0,2.0,1.0,29.0,0.14
2002,120000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.1
2016,103000,2.0,0.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,0.57
2005,160000,5.0,0.0,0.0,2700,7.0,2.0,2.0,2.0,39.0,0.98
2015,92000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.42
2020,56000,5.0,0.0,1.0,1800,8.0,0.0,0.0,2.0,15.0,0.6
2016,117000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.34
2020,41000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.4
2011,200000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.25
2017,62000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.53
2014,112833,5.0,2.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.35
2017,140934,2.0,1.0,0.0,1800,2.0,2.0,2.0,0.0,39.0,0.6
2001,295000,1.0,2.0,0.0,3000,7.0,2.0,1.0,1.0,39.0,0.48
2015,67305,2.0,2.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,0.43
2018,96000,2.0,0.0,0.0,1500,3.0,2.0,1.0,1.0,39.0,0.51
2026,1000,5.0,3.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.88
2022,27409,5.0,1.0,1.0,1498,2.0,0.0,0.0,2.0,4.0,0.56
2023,49000,5.0,2.0,1.0,1500,8.0,1.0,2.0,2.0,15.0,0.82
2020,127287,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.66
2013,226715,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.29
2023,13717,5.0,2.0,1.0,2400,0.0,0.0,0.0,0.0,23.0,0.83
2009,1,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.21
2013,170000,2.0,0.0,0.0,1800,8.0,0.0,1.0,2.0,39.0,0.45
2005,99000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.14
2023,36000,2.0,0.0,0.0,1800,8.0,0.0,2.0,0.0,39.0,1.35
2005,172000,5.0,1.0,1.0,1800,8.0,2.0,1.0,1.0,39.0,0.23
2010,90000,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.32
2024,23000,5.0,1.0,1.0,1500,0.0,2.0,0.0,0.0,3.0,0.83
2014,74000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.4
2010,202000,5.0,2.0,1.0,1300,8.0,2.0,0.0,2.0,39.0,0.24
2021,17168,5.0,0.0,1.0,2700,7.0,0.0,2.0,0.0,39.0,1.45
2015,57000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.27
2005,125000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.21
2007,150000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.23
2012,115000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.25
2020,45000,5.0,1.0,0.0,1000,2.0,2.0,2.0,2.0,39.0,0.53
2015,69000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.36
2018,129000,2.0,2.0,0.0,1800,2.0,2.0,2.0,0.0,39.0,0.75
2020,48391,5.0,1.0,0.0,1000,2.0,2.0,2.0,2.0,39.0,0.56
2019,85000,5.0,2.0,1.0,1500,4.0,1.0,1.0,1.0,15.0,0.42
2017,86000,2.0,0.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.59
2012,192000,2.0,0.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.42
2018,4743,2.0,3.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.73
2014,129590,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.37
2011,170419,2.0,2.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.35
2018,130102,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.47
2023,60000,5.0,2.0,0.0,1600,2.0,0.0,0.0,2.0,4.0,0.8
2024,28171,2.0,0.0,1.0,1800,7.0,0.0,0.0,0.0,39.0,0.84
2023,68000,5.0,0.0,1.0,1200,2.0,0.0,2.0,2.0,31.0,0.61
2021,73000,5.0,1.0,1.0,1500,8.0,2.0,0.0,2.0,3.0,0.35
2021,16288,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.7
2009,142000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.24
2005,285000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.22
2014,66000,5.0,1.0,0.0,660,3.0,2.0,1.0,2.0,15.0,0.28
2019,18500,5.0,1.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.44
2014,143000,2.0,0.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.46
2020,38000,5.0,1.0,0.0,660,7.0,2.0,1.0,0.0,37.0,0.39
2007,250000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.18
2013,125000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.33
2019,87000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.47
2005,200000,5.0,4.0,1.0,1600,8.0,2.0,0.0,1.0,15.0,0.23
2016,113956,5.0,2.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.4
1977,80000,0.0,4.0,1.0,800,8.0,2.0,2.0,2.0,37.0,0.02
2022,53000,5.0,2.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.5
2021,73000,2.0,3.0,0.0,1200,2.0,0.0,2.0,2.0,8.0,0.69
2006,345000,5.0,1.0,1.0,1600,8.0,2.0,2.0,1.0,15.0,0.18
2020,65000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.62
2016,53525,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.39
2021,44000,5.0,2.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.56
2019,65000,5.0,2.0,0.0,1300,8.0,1.0,1.0,1.0,15.0,0.34
2021,22000,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.68
2025,2700,5.0,0.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.58
2021,43000,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.45
2010,163000,5.0,1.0,0.0,660,5.0,2.0,1.0,2.0,37.0,0.17
2017,101000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.36
2025,29749,5.0,0.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.74
2006,183753,5.0,1.0,0.0,1500,8.0,2.0,2.0,2.0,29.0,0.3
2012,165000,5.0,0.0,0.0,660,6.0,1.0,1.0,1.0,8.0,0.02
2021,80000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.4
2021,32000,5.0,1.0,0.0,1500,2.0,0.0,0.0,0.0,26.0,0.65
2021,74000,5.0,0.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.53
2018,150000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.43
2021,119000,5.0,0.0,1.0,1000,6.0,1.0,1.0,2.0,3.0,0.24
2017,148000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.41
2025,9000,2.0,0.0,1.0,1600,2.0,0.0,0.0,0.0,23.0,1.1
2010,207000,5.0,1.0,1.0,1800,8.0,2.0,0.0,1.0,15.0,0.24
2010,156000,5.0,1.0,1.0,1300,8.0,2.0,1.0,2.0,39.0,0.25
2021,68000,5.0,0.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.67
2003,3000,0.0,4.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.07
2003,127000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.18
2021,62788,2.0,3.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,1.05
2006,327147,5.0,0.0,0.0,3000,7.0,1.0,1.0,2.0,29.0,0.42
2022,22000,5.0,0.0,1.0,1600,8.0,2.0,0.0,2.0,17.0,0.57
2022,62000,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.7
2008,89000,5.0,0.0,0.0,3500,8.0,2.0,0.0,0.0,28.0,1.07
2021,64000,5.0,1.0,0.0,1500,2.0,1.0,2.0,2.0,26.0,0.64
2024,30000,2.0,2.0,1.0,1800,7.0,0.0,0.0,0.0,39.0,0.83
2020,37000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.64
2020,34000,5.0,2.0,0.0,1000,2.0,2.0,2.0,2.0,39.0,0.52
2012,175000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.36
2007,108000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.22
2016,89000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.5
2018,178000,5.0,0.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.36
2004,100000,5.0,2.0,0.0,4400,8.0,2.0,0.0,0.0,2.0,0.4
2015,102123,2.0,0.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,0.4
2010,101000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.25
2018,60000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.35
1998,90000,5.0,2.0,1.0,1600,8.0,0.0,2.0,2.0,15.0,0.14
2021,81000,5.0,1.0,1.0,1800,8.0,0.0,0.0,2.0,39.0,0.63
2017,80000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.53
