year,price,Km_travelled,fuel_type,transmission,city,color,assembly,engine,body_type,interior_scores,exterior_scores,safety_scores,comfort_scores,company
2022,0.77,39200,Petrol,Automatic,Punjab,White,Local,2000,SUV,28,23,45,42,Hyundai
2022,0.66,78452,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,24,21,44,30,Toyota
2020,0.45,23693,Petrol,Automatic,Punjab,White,Local,1300,Sedan,0,0,27,13,Toyota
2021,0.65,62000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,18,21,40,35,Honda
2025,1.19,6000,Hybrid,Automatic,Un-Registered,White,Local,1500,SUV,37,23,62,35,Haval
2020,0.45,63000,Petrol,Automatic,Punjab,White,Local,1500,Sedan,18,13,40,24,Toyota
2021,0.69,31000,Petrol,Automatic,Punjab,Black,Local,2000,Crossover,28,23,38,35,KIA
2019,0.44,83000,Petrol,Automatic,Punjab,Silver,Imported,1500,Sedan,14,16,27,18,Honda
2005,0.3,100000,Petrol,Automatic,Punjab,White,Imported,2800,SUV,0,14,27,19,Suzuki
2010,0.22,225000,Petrol,Manual,Punjab,White,Local,1800,Sedan,14,0,27,8,Honda
2011,0.16,196382,Petrol,Automatic,Sindh,White,Imported,660,Mini Van,10,0,40,25,Daihatsu
2003,0.27,360000,Petrol,Automatic,Sindh,Blue,Imported,2400,Sedan,20,16,33,26,Honda
2020,0.65,50000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,18,21,40,35,Honda
2014,0.48,96000,Hybrid,Automatic,Punjab,White,Imported,1500,Crossover,34,13,50,38,Honda
2007,0.23,136000,Petrol,Manual,Sindh,Black,Local,1300,Sedan,10,0,3,4,Toyota
2021,0.53,120563,Petrol,Automatic,Islamabad,White,Local,1500,MPV,18,13,33,29,Honda
2010,0.24,132000,Petrol,Manual,Sindh,Black,Local,1300,Sedan,7,0,6,4,Toyota
2015,0.38,119544,Petrol,Manual,Punjab,Silver,Local,1300,Sedan,14,0,27,13,Toyota
2020,0.62,75000,Petrol,Automatic,Un-Registered,Blue,Imported,1000,Crossover,23,13,45,45,Toyota
2007,0.23,250000,Petrol,Automatic,Punjab,Grey,Local,1800,Sedan,14,17,27,13,Honda
2002,0.17,198000,Petrol,Automatic,Sindh,Silver,Imported,660,SUV,7,9,21,13,Daihatsu
2017,0.34,450000,Petrol,Manual,Un-Registered,Black,Local,1500,Sedan,14,9,17,13,Honda
2025,0.56,12000,Petrol,Automatic,Punjab,White,Local,1300,Sedan,28,13,39,13,Toyota
2017,0.5,100000,Petrol,Automatic,Punjab,Silver,Local,1800,Sedan,18,21,40,35,Honda
2004,0.2,250000,Petrol,Automatic,other,other,Imported,1500,Sedan,14,9,27,13,Toyota
1994,0.59,336000,Diesel,Manual,other,other,Imported,4200,SUV,23,3,16,12,Toyota
2016,0.38,209000,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,14,0,17,13,Toyota
2026,1.03,1000,Petrol,Automatic,Punjab,Black,Local,1500,Sedan,29,21,44,35,Honda
2022,3.5,27000,Petrol,Automatic,Un-Registered,White,Imported,2700,SUV,11,13,39,44,Toyota
2021,0.75,50300,Petrol,Automatic,Sindh,Grey,Local,3500,Compact SUV,28,30,45,42,KIA
2018,0.58,88000,Hybrid,Automatic,Sindh,White,Imported,1500,Crossover,34,9,50,38,Honda
2022,0.8,37000,Petrol,Automatic,Sindh,White,Local,1500,Sedan,24,21,44,35,Honda
2019,0.58,96000,Petrol,Automatic,Punjab,Silver,Local,1800,Sedan,18,21,40,35,Honda
2022,0.76,53210,Petrol,Automatic,Islamabad,Black,Local,1500,Sedan,23,21,34,35,Honda
2021,0.48,53000,Petrol,Automatic,Islamabad,Silver,Local,1500,Sedan,18,13,40,24,Toyota
2003,0.15,200000,Petrol,Manual,Punjab,other,Local,1600,Sedan,10,6,17,8,Honda
2016,0.39,112000,Petrol,Automatic,Sindh,Blue,Local,1600,Sedan,18,6,33,13,Toyota
2003,0.18,151000,Petrol,Manual,Punjab,Blue,Local,1600,Sedan,10,6,25,8,Honda
2022,0.53,115000,Petrol,Automatic,Punjab,Black,Local,1500,MPV,18,13,33,29,Honda
2021,0.4,85000,Petrol,Automatic,Sindh,Grey,Local,1300,Sedan,28,13,39,13,Toyota
2011,0.28,180000,Petrol,Automatic,Sindh,other,Local,1800,Sedan,14,21,27,13,Honda
2014,0.34,111000,Petrol,Automatic,Punjab,Black,Local,1600,Sedan,10,3,17,8,Toyota
2019,0.49,133000,Petrol,Automatic,Islamabad,Silver,Local,1300,Sedan,14,6,27,4,Toyota
2007,0.17,100,Petrol,Manual,Sindh,other,Local,1300,Sedan,10,0,3,4,Toyota
2019,0.17,70000,Petrol,Manual,Punjab,other,Local,1300,Hatchback,10,9,27,20,FAW
2016,0.42,300000,Petrol,Automatic,Islamabad,Black,Local,1300,Sedan,14,0,17,13,Toyota
2015,0.44,142000,Hybrid,Automatic,Islamabad,White,Imported,1500,Sedan,8,0,27,24,Honda
2006,0.95,182000,Petrol,Automatic,Sindh,Black,Imported,4700,SUV,18,24,40,44,Toyota
2016,0.54,91000,Hybrid,Automatic,Islamabad,Blue,Imported,1500,Crossover,34,9,50,38,Honda
2012,0.28,106000,Petrol,Manual,Punjab,White,Local,1300,Sedan,7,0,6,4,Toyota
2018,0.67,2745,Petrol,Manual,Punjab,White,Local,1300,Sedan,14,0,27,13,Toyota
2018,0.55,89000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2000,0.42,219000,Diesel,Automatic,Sindh,Silver,Imported,3200,SUV,0,17,34,18,Mitsubishi
1999,0.42,117861,Petrol,Automatic,Islamabad,White,Imported,2700,SUV,19,16,27,13,Toyota
2022,0.73,95000,Petrol,Automatic,Punjab,Black,Local,1500,Sedan,23,21,44,35,Honda
2021,0.58,70000,Petrol,Automatic,Islamabad,Black,Local,1500,Crossover,34,23,62,50,MG
2023,0.94,60000,Petrol,Automatic,Islamabad,White,Local,2500,Sedan,43,20,45,42,Hyundai
2021,0.64,26000,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,0,14,27,19,Honda
2016,0.55,123000,Petrol,Automatic,Islamabad,White,Local,1500,Sedan,23,21,40,35,Honda
2024,0.53,17000,Petrol,Automatic,Sindh,White,Local,1400,Crossover,28,21,50,30,KIA
2023,0.52,15000,Petrol,Automatic,Sindh,Black,Local,1500,Sedan,18,13,40,24,Toyota
2021,0.8,60000,Petrol,Automatic,Punjab,White,Local,2000,Sedan,34,20,45,42,Hyundai
2021,0.61,16000,Petrol,Automatic,Sindh,Silver,Imported,1000,Crossover,23,13,45,45,Toyota
2018,1.3,100000,Diesel,Automatic,Islamabad,White,Local,2800,SUV,29,13,40,42,Toyota
1996,0.14,200000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,10,0,0,4,Toyota
1999,0.2,165000,Petrol,Manual,Punjab,Blue,Local,1600,Sedan,10,6,3,8,Honda
2016,0.34,141000,Petrol,Manual,Punjab,other,Local,1300,Sedan,10,3,17,13,Honda
2020,0.45,68000,Petrol,Automatic,Punjab,Silver,Local,1500,Sedan,14,9,17,13,Honda
2011,0.42,130000,Petrol,Automatic,Islamabad,Silver,Imported,1800,Sedan,23,9,40,30,Toyota
2014,0.23,229365,Petrol,Automatic,Sindh,Silver,Imported,660,Micro Van,10,0,13,9,Suzuki
2015,0.31,116200,Petrol,Manual,Punjab,Black,Local,1500,Sedan,14,9,17,13,Honda
2013,0.28,134000,Petrol,Manual,Sindh,Black,Local,1300,Sedan,14,9,17,13,Honda
2017,0.36,154000,Petrol,Automatic,Punjab,White,Local,1300,Sedan,14,9,23,13,Honda
2014,0.47,60000,Hybrid,Automatic,Islamabad,Black,Imported,1500,Station Wagon,28,9,39,40,Toyota
2014,0.23,26000,Petrol,Automatic,Punjab,other,Imported,660,Hatchback,14,9,34,24,Subaru
2021,0.44,70000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,10,4,39,13,Toyota
2013,0.42,86000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,18,3,34,13,Honda
2021,0.61,65300,Petrol,Automatic,Islamabad,White,Local,1600,Sedan,24,18,49,24,Toyota
1998,0.37,100000,Petrol,Automatic,Sindh,White,Imported,2700,SUV,10,6,27,13,Toyota
2010,0.39,234000,Hybrid,Automatic,Islamabad,Silver,Imported,1800,Sedan,27,9,40,37,Toyota
2018,0.38,105000,Petrol,Automatic,Islamabad,Grey,Local,1300,Sedan,3,10,27,13,Honda
2014,0.72,149000,Petrol,Automatic,Punjab,White,Local,2700,SUV,18,9,27,42,Toyota
2017,0.87,81000,Petrol,Automatic,Sindh,Black,Imported,1400,Sedan,24,10,39,35,Audi
2024,1.0,26500,Hybrid,Automatic,Punjab,Black,Local,1500,SUV,37,23,62,35,Haval
2026,0.42,50,Petrol,Manual,Un-Registered,White,Local,1300,Sedan,18,10,38,18,Changan
2026,0.98,10,Petrol,Automatic,Un-Registered,Black,Local,1500,SUV,34,23,62,35,Haval
2025,0.91,20,Hybrid,Automatic,Un-Registered,Black,Local,1500,Crossover,7,14,27,19,MG
2025,0.91,20,Hybrid,Automatic,Un-Registered,White,Local,1500,Crossover,7,14,27,19,MG
2026,0.98,20,Petrol,Automatic,Un-Registered,White,Local,1500,SUV,7,6,27,19,Haval
2026,0.87,20,Petrol,Automatic,Un-Registered,Black,Local,1500,Crossover,7,6,27,19,Jetour
2025,0.89,20,Hybrid,Automatic,Un-Registered,Black,Local,1500,Crossover,7,6,27,19,Honda
2011,0.22,110000,Petrol,Automatic,Punjab,Blue,Imported,660,Sedan,12,7,27,19,Nissan
2018,0.58,96000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,18,21,40,35,Honda
2017,0.45,87118,Petrol,Automatic,Punjab,other,Local,1300,Sedan,14,0,17,13,Toyota
2000,0.12,200000,Petrol,Manual,Sindh,Black,Local,1300,Sedan,0,0,0,4,Toyota
2017,0.4,152000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,14,0,27,13,Toyota
2016,1.15,89000,Petrol,Automatic,Punjab,White,Imported,1800,Sedan,18,13,45,42,Audi
1993,0.05,235000,Petrol,Manual,Sindh,Silver,Imported,1500,Sedan,3,0,0,2,Daewoo
2013,0.29,183000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,10,3,17,13,Honda
2009,0.14,245000,Petrol,Manual,Punjab,White,Local,1300,Sedan,14,9,17,13,Suzuki
2007,0.23,200000,Petrol,Manual,Punjab,Black,Local,1800,Sedan,14,17,27,13,Honda
2009,0.23,205000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,7,0,6,4,Toyota
2011,0.28,114000,Petrol,Automatic,Islamabad,Black,Imported,1800,Sedan,0,0,0,0,Honda
2008,0.8,177000,Diesel,Automatic,Islamabad,Blue,Imported,3500,Sedan,0,0,0,0,Mercedes-Benz
2004,0.2,96000,Petrol,Manual,Punjab,Silver,Local,1600,Sedan,11,9,17,8,Honda
2013,0.15,980000,Petrol,Automatic,Sindh,Silver,Local,660,Micro Van,10,0,24,9,Suzuki
2016,0.35,102335,Petrol,Manual,Islamabad,White,Local,1300,Sedan,10,6,15,8,Honda
2018,0.53,92000,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,0,14,27,19,Honda
2025,1.11,13658,Hybrid,Automatic,Punjab,White,Local,1600,Crossover,34,23,62,42,Hyundai
2020,0.61,110000,Petrol,Automatic,Islamabad,Silver,Local,2000,Crossover,28,23,38,35,KIA
2022,0.64,45026,Petrol,Automatic,Punjab,White,Local,2000,Sedan,18,18,40,42,Hyundai
2003,0.12,150000,Petrol,Manual,Punjab,Silver,Local,1300,Sedan,10,0,3,8,Suzuki
2026,2.22,20,Diesel,Automatic,Un-Registered,Black,Local,2800,SUV,7,6,27,19,Toyota
2026,0.51,20,Petrol,Automatic,Un-Registered,White,Local,1300,Sedan,0,0,27,13,Toyota
2017,0.67,95115,Hybrid,Automatic,Sindh,Silver,Imported,1800,Crossover,28,20,50,38,Toyota
2026,0.85,50,Petrol,Automatic,Un-Registered,Black,Local,1500,Compact SUV,23,23,62,42,Changan
2024,0.85,70000,Petrol,Automatic,Punjab,Black,Local,1500,Sedan,29,21,44,35,Honda
2015,0.75,80000,Petrol,Automatic,Sindh,Black,Local,2700,SUV,18,9,27,24,Toyota
2026,0.85,20,Petrol,Automatic,Un-Registered,White,Local,1500,Compact SUV,23,23,62,42,Changan
2010,0.53,125000,Petrol,Automatic,Islamabad,White,Imported,1800,Sedan,14,9,34,24,Toyota
2025,0.73,29000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,24,21,44,30,Toyota
2021,0.67,16000,Petrol,Automatic,Punjab,Black,Imported,1500,Crossover,34,23,62,50,MG
2024,0.81,19000,Petrol,Automatic,Islamabad,White,Imported,1500,Compact SUV,23,23,62,42,Changan
2019,0.35,71000,Petrol,Manual,Sindh,Silver,Local,1300,Sedan,10,0,17,4,Honda
2014,0.35,259000,Petrol,Manual,Punjab,other,Local,1300,Sedan,10,0,23,8,Toyota
2007,0.24,150000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,14,17,27,13,Honda
2023,0.65,60000,Petrol,Automatic,Islamabad,other,Local,1500,Crossover,18,20,44,29,Honda
2020,0.61,77000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,16,26,21,43,Honda
2012,0.33,55000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,14,9,17,13,Honda
2021,0.53,125000,Petrol,Automatic,Punjab,Grey,Local,1500,MPV,18,13,33,29,Honda
2015,0.35,140000,Petrol,Manual,Islamabad,White,Local,1800,Sedan,14,3,27,13,Honda
2023,0.43,16000,Petrol,Automatic,Un-Registered,Silver,Imported,996,MPV,20,9,39,30,Toyota
2013,0.32,83000,Petrol,Automatic,Sindh,other,Local,1600,Sedan,10,0,11,8,Toyota
2017,0.69,125000,Hybrid,Automatic,Punjab,Black,Imported,1800,Crossover,18,13,50,38,Toyota
2021,0.72,58000,Petrol,Automatic,Islamabad,Black,Imported,2000,Crossover,28,23,38,42,KIA
2015,0.21,145000,Petrol,Automatic,Islamabad,other,Imported,660,Micro Van,10,0,27,24,Suzuki
2020,0.58,32700,Petrol,Automatic,Un-Registered,Blue,Imported,1000,Crossover,28,13,45,45,Toyota
2006,0.22,280000,Petrol,Manual,Punjab,Black,Imported,1300,Sedan,0,0,11,4,Toyota
2005,0.18,163000,Petrol,Manual,Islamabad,Silver,Local,1600,Sedan,24,16,27,18,Honda
2011,0.12,160780,Petrol,Manual,Punjab,White,Local,800,Mini Van,7,0,0,0,Suzuki
2021,0.26,79000,Petrol,Automatic,Un-Registered,White,Imported,660,Mini Van,10,6,27,13,Nissan
2011,0.26,110000,Petrol,Automatic,Punjab,Silver,Imported,1300,Sedan,7,6,34,13,Toyota
2026,0.98,400,Petrol,Automatic,Un-Registered,Black,Local,1500,SUV,28,30,62,43,Haval
2025,0.91,1700,Petrol,Automatic,Sindh,White,Local,1500,Compact SUV,18,30,62,60,Changan
2020,0.6,104000,Petrol,Automatic,Sindh,White,Local,2000,Crossover,28,23,38,42,KIA
2021,0.67,40301,Petrol,Automatic,Islamabad,Black,Local,2000,Crossover,7,14,27,19,KIA
2018,0.56,63000,Petrol,Automatic,Punjab,Silver,Local,1800,Sedan,18,21,37,35,Honda
2021,0.69,25000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,23,13,44,19,Toyota
2016,0.53,133000,Hybrid,Automatic,Islamabad,Black,Imported,1500,Crossover,34,9,50,38,Honda
2008,0.42,95000,Petrol,Automatic,Islamabad,Black,Imported,1800,Sedan,7,6,27,19,Mercedes-Benz
2020,0.64,77000,Petrol,Automatic,Islamabad,White,Imported,1000,Crossover,23,13,45,45,Toyota
2017,0.42,87000,Hybrid,Automatic,Punjab,other,Imported,1500,Hatchback,28,9,53,30,Toyota
2019,2.25,15000,Petrol,Automatic,Punjab,Black,Imported,1600,Sedan,34,13,54,50,Mercedes-Benz
2023,0.93,12500,Petrol,Automatic,Islamabad,Grey,Local,2000,SUV,43,30,62,52,Haval
2026,0.81,5,Petrol,Automatic,Un-Registered,Black,Local,1800,Sedan,24,21,44,30,Toyota
2013,2.65,69000,Petrol,Automatic,Sindh,White,Imported,4600,SUV,28,17,39,35,Toyota
2021,0.35,50000,Petrol,Automatic,Islamabad,White,Local,1500,Sedan,18,21,43,24,Changan
1995,0.06,150000,Petrol,Manual,Punjab,other,Local,1300,Sedan,10,0,0,2,Suzuki
2018,0.51,108000,Petrol,Automatic,Punjab,other,Local,1800,Sedan,23,12,40,35,Honda
2012,0.29,165000,Petrol,Automatic,Punjab,Grey,Imported,660,Micro Van,10,0,13,9,Suzuki
2016,0.5,150000,Hybrid,Automatic,Islamabad,White,Imported,1500,Sedan,14,10,34,19,Toyota
2004,0.48,84000,Petrol,Automatic,Sindh,Blue,Imported,3200,Sedan,18,16,34,36,Mercedes-Benz
2015,0.49,88500,Hybrid,Automatic,Islamabad,Silver,Imported,1500,Station Wagon,14,9,39,40,Toyota
2020,0.61,61500,Petrol,Automatic,Un-Registered,Black,Imported,1000,Crossover,28,20,57,50,Toyota
2016,0.39,153000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,18,17,33,24,Honda
2003,0.99,150000,Petrol,Automatic,Punjab,White,Imported,3400,SUV,14,17,34,36,Toyota
2019,0.35,93333,Petrol,Manual,Punjab,other,Local,1300,Sedan,10,3,17,13,Honda
2018,0.12,28000,Petrol,Manual,Sindh,White,Local,1000,Mini Van,7,3,0,2,FAW
2014,0.25,110000,Petrol,Manual,other,Black,Local,1300,Sedan,10,0,23,8,Toyota
2018,0.37,80000,Petrol,Manual,Punjab,White,Local,1300,Sedan,19,10,15,8,Honda
2017,0.48,44500,Petrol,Automatic,Punjab,Silver,Local,1300,Sedan,14,0,17,13,Toyota
2023,0.76,34000,Petrol,Automatic,Islamabad,Black,Local,2000,Crossover,7,14,27,19,KIA
2026,1.01,5,Petrol,Automatic,Un-Registered,Black,Local,1500,SUV,28,23,62,43,Haval
2021,0.67,99000,Petrol,Automatic,Punjab,other,Local,2000,Crossover,7,14,27,19,KIA
2017,0.53,66000,Petrol,Automatic,Sindh,Black,Local,1500,Sedan,23,21,40,35,Honda
2021,0.45,73000,Petrol,Automatic,Islamabad,Silver,Local,1500,Sedan,14,9,17,13,Honda
2020,0.55,52500,Petrol,Automatic,Islamabad,other,Imported,1000,Crossover,23,13,45,45,Toyota
2020,0.56,87000,Petrol,Automatic,Islamabad,other,Imported,1000,Crossover,23,13,45,45,Toyota
2020,2.85,29000,Petrol,Automatic,Un-Registered,Black,Imported,2700,SUV,11,13,39,44,Toyota
1991,0.35,123000,Petrol,Automatic,Punjab,Silver,Imported,3400,SUV,0,0,0,0,Toyota
2021,3.3,36000,Petrol,Automatic,Un-Registered,White,Imported,2700,SUV,11,13,39,44,Toyota
2022,1.64,28000,Diesel,Automatic,Punjab,Black,Local,2800,SUV,34,13,45,42,Toyota
2024,0.81,20000,Petrol,Automatic,Sindh,White,Local,2000,SUV,18,23,40,42,Hyundai
2025,0.55,4000,Petrol,Automatic,Punjab,White,Local,1300,Sedan,10,11,39,13,Toyota
2017,0.43,57000,Petrol,Automatic,Sindh,Grey,Local,1300,Sedan,14,3,23,8,Toyota
2007,0.32,135000,Hybrid,Automatic,Islamabad,other,Imported,1500,Sedan,18,9,34,13,Toyota
2024,1.0,7200,Petrol,Automatic,Sindh,Black,Local,2000,Sedan,34,20,45,42,Hyundai
2007,0.27,82000,Petrol,Manual,Punjab,Silver,Imported,1600,MPV,7,9,11,18,Suzuki
2010,0.1,112200,Petrol,Manual,Punjab,Grey,Local,800,Mini Van,7,0,0,0,Suzuki
2015,0.36,112000,Petrol,Manual,Islamabad,other,Local,1300,Sedan,14,0,27,13,Toyota
2014,0.32,120000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,18,3,34,13,Honda
2018,0.39,57000,Petrol,Automatic,Punjab,Silver,Local,1300,Sedan,10,3,11,8,Honda
2021,0.28,135000,Petrol,Automatic,Sindh,Black,Imported,660,Micro Van,20,3,18,12,Nissan
2007,0.2,180000,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,14,0,27,13,Honda
2016,0.45,55000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,23,4,40,35,Honda
2011,0.26,200000,Petrol,Manual,Islamabad,Grey,Local,1300,Sedan,10,3,17,13,Honda
2021,0.66,75000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2018,0.52,53000,Petrol,Automatic,Sindh,White,Local,1800,Sedan,18,30,40,35,Honda
2024,0.95,27701,Petrol,Automatic,Islamabad,Black,Local,2000,SUV,43,23,62,42,Haval
2022,0.9,56000,Petrol,Automatic,Punjab,White,Local,2500,Sedan,43,20,45,42,Hyundai
2014,0.43,250000,Hybrid,Automatic,Islamabad,White,Imported,1500,Station Wagon,10,4,34,13,Toyota
2020,0.59,78950,Petrol,Automatic,Islamabad,Blue,Imported,1000,Crossover,0,6,27,19,Toyota
2021,0.59,67000,Petrol,Automatic,Sindh,White,Local,1800,Sedan,18,21,40,35,Honda
2020,0.6,30000,Petrol,Automatic,Sindh,Black,Imported,1000,Crossover,23,13,45,45,Toyota
2020,0.6,72000,Petrol,Automatic,Un-Registered,Black,Imported,1000,Crossover,0,6,27,19,Toyota
2005,0.63,98000,Petrol,Automatic,Punjab,White,Imported,3000,Sedan,18,20,44,42,Toyota
2019,0.51,63000,Petrol,Automatic,Sindh,White,Imported,1000,Crossover,7,6,27,19,Daihatsu
2021,0.61,57000,Petrol,Automatic,Islamabad,Black,Local,2000,Crossover,28,13,33,35,KIA
2024,0.27,75000,Petrol,Automatic,Punjab,White,Imported,660,Micro Van,10,0,27,9,Suzuki
2004,0.7,75000,Petrol,Automatic,Un-Registered,other,Imported,3000,Sedan,18,9,34,30,Jaguar
2006,0.24,110000,Petrol,Automatic,Un-Registered,White,Imported,1300,Sedan,7,6,34,13,Toyota
2012,0.36,135000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,14,17,27,13,Honda
2019,0.44,45200,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,10,0,16,4,Toyota
2022,0.28,420000,Petrol,Automatic,other,White,Imported,660,Micro Van,10,0,27,13,Suzuki
2014,0.33,117000,Petrol,Manual,Sindh,Black,Local,1300,Sedan,10,0,23,8,Toyota
2008,0.19,164000,Petrol,Automatic,Punjab,White,Imported,1600,Sedan,28,20,27,13,Suzuki
2025,0.7,15000,Petrol,Automatic,Punjab,White,Local,1500,Crossover,34,23,62,50,MG
2016,0.33,140389,Petrol,Manual,Sindh,Silver,Local,1300,Sedan,14,0,27,13,Toyota
2009,0.27,80000,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,14,17,27,13,Honda
1996,0.16,191000,Petrol,Manual,Islamabad,other,Local,1600,Sedan,10,0,0,4,Toyota
1986,0.06,50000,Petrol,Manual,other,Grey,Local,1600,Sedan,7,0,3,4,Toyota
2007,0.26,150000,Hybrid,Automatic,Islamabad,White,Imported,1500,Sedan,18,9,34,19,Toyota
2020,0.32,27000,Petrol,Automatic,Punjab,Blue,Imported,660,Hatchback,10,6,34,27,Honda
2015,0.33,135500,Petrol,Manual,Punjab,Black,Local,1300,Sedan,10,0,6,8,Toyota
2006,0.3,105000,Petrol,Automatic,Sindh,Silver,Local,2000,Sedan,7,3,27,20,Honda
2011,0.26,100000,Petrol,Manual,Sindh,White,Local,1300,Sedan,7,0,6,4,Toyota
2014,0.4,140000,Petrol,Manual,Punjab,other,Local,1300,Sedan,7,0,6,4,Toyota
2021,0.64,69000,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,29,21,44,30,Toyota
2020,0.53,128387,Petrol,Automatic,Islamabad,Grey,Local,1800,Sedan,23,4,40,35,Honda
2020,0.64,56000,Petrol,Automatic,Sindh,White,Local,2000,Crossover,28,23,38,42,KIA
2024,0.47,51512,Petrol,Automatic,Punjab,White,Local,1300,Sedan,18,9,34,13,Toyota
2017,0.65,95000,Hybrid,Automatic,Islamabad,Black,Imported,1500,Sedan,14,9,34,38,Toyota
2022,1.57,81000,Diesel,Automatic,Islamabad,White,Local,2800,SUV,34,13,45,42,Toyota
2020,0.93,42000,Hybrid,Automatic,Sindh,White,Imported,1800,Sedan,7,6,27,19,Toyota
2021,5.0,24697,Petrol,Automatic,Un-Registered,White,Imported,4600,SUV,24,21,62,42,Toyota
2021,0.65,70000,Petrol,Automatic,Sindh,Grey,Local,2000,Crossover,28,23,38,42,KIA
2018,0.55,98000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,18,21,40,35,Honda
2015,0.45,75000,Hybrid,Automatic,Sindh,White,Imported,1500,Sedan,24,13,40,35,Honda
2022,0.81,72000,Petrol,Automatic,Islamabad,Black,Local,2000,Sedan,34,20,45,42,Hyundai
2009,0.18,186000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,7,0,6,4,Toyota
1986,0.09,156000,Petrol,Manual,other,Black,Imported,1300,Sedan,0,0,0,0,Mitsubishi
2021,0.27,1500,Petrol,Automatic,Islamabad,White,Imported,660,Mini Van,10,0,40,25,Daihatsu
2021,0.56,55000,Petrol,Automatic,Sindh,White,Local,1598,Sedan,18,10,45,13,Toyota
2010,0.14,100000,Petrol,Automatic,Sindh,Blue,Imported,660,Mini Van,10,0,40,25,Daihatsu
2008,0.23,300000,Petrol,Manual,Punjab,Black,Local,1800,Sedan,14,0,27,8,Honda
2004,0.21,151000,Petrol,Manual,Punjab,Silver,Local,1300,Sedan,19,9,15,8,Honda
2022,0.59,56000,Petrol,Automatic,Sindh,White,Local,1598,Sedan,24,18,49,24,Toyota
2016,0.35,200000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,14,0,17,13,Toyota
2006,0.12,125000,Petrol,Manual,Sindh,Silver,Local,1300,Sedan,0,6,8,6,Suzuki
2007,0.22,189235,Petrol,Manual,Punjab,White,Imported,1300,Sedan,19,6,3,8,Honda
2015,0.19,140623,Petrol,Automatic,Punjab,White,Imported,660,Micro Van,10,0,27,24,Suzuki
2019,0.37,85000,Petrol,Manual,Punjab,White,Local,1300,Sedan,10,3,17,13,Honda
2022,0.26,40000,Petrol,Manual,Punjab,White,Local,1000,Mini Van,10,3,6,14,Changan
2014,0.18,114318,Petrol,Automatic,Sindh,Silver,Imported,660,Mini Van,14,3,40,18,Daihatsu
2015,0.55,91000,Hybrid,Automatic,Islamabad,Blue,Imported,1500,Sedan,18,9,40,33,Toyota
2003,0.2,135000,Petrol,Automatic,Sindh,other,Local,1600,Sedan,7,14,11,8,Honda
2016,0.41,102000,Petrol,Automatic,Punjab,White,Local,1600,Sedan,18,6,33,13,Toyota
2020,0.46,98000,Petrol,Manual,Sindh,White,Local,1300,Sedan,14,0,27,13,Toyota
2007,0.19,250000,Petrol,Manual,Sindh,Black,Local,1800,Sedan,14,17,27,13,Honda
2008,0.21,179000,Petrol,Manual,Islamabad,Black,Local,1300,Sedan,14,0,9,8,Honda
2019,1.2,85000,Petrol,Automatic,Punjab,White,Local,2700,SUV,18,13,44,35,Toyota
2021,0.49,42260,Petrol,Automatic,Punjab,White,Local,1400,Crossover,28,21,50,30,KIA
2020,0.62,50000,Petrol,Automatic,Un-Registered,White,Imported,1000,Crossover,23,13,45,45,Toyota
2018,1.29,98000,Diesel,Automatic,Islamabad,Black,Local,2800,SUV,29,13,40,42,Toyota
2021,0.62,29000,Petrol,Automatic,Sindh,Black,Imported,1490,Crossover,34,23,62,50,MG
2022,0.67,42000,Petrol,Automatic,Sindh,White,Local,2000,Crossover,28,23,38,35,KIA
2025,0.84,2200,Petrol,Automatic,Islamabad,Silver,Local,1500,Crossover,18,10,34,35,Honda
